order_id,customer_id,product_id,order_date,quantity,price,region,status
O107425,C01017,P002,2023-12-28,1,26.21,East,PLACED
O107426,C01962,P001,2023-09-01,1,20.85,North,PLACED
O107427,C02592,P003,2023-03-10,1,10.05,Central,SHIPPED
O107428,C01770,P003,2023-04-05,1,10.07,South,PLACED
O107429,C00025,P005,2023-03-18,2,52.14,Central,PLACED
O107430,C00843,P001,2023-06-20,1,20.4,North,PLACED
O107431,C02839,P004,2023-01-01,1,14.91,South,PLACED
O107432,C00738,P002,2023-03-03,1,31.32,West,PLACED
O107433,C02105,P002,2023-07-26,3,32.01,South,SHIPPED
O107434,C00180,P004,2023-06-03,1,15.77,South,PLACED
O107435,C00232,P004,2023-10-01,1,14.92,West,PLACED
O107436,C01918,P005,2023-02-17,1,51.03,South,PLACED
O107437,C00343,P002,2023-05-17,1,29.41,East,SHIPPED
O107438,C00477,P001,2023-01-01,1,20.34,South,PLACED
O107439,C01823,P003,2023-08-23,3,10.51,South,PLACED
O107440,C02624,P004,2023-09-13,1,15.72,North,PLACED
O107441,C00455,P005,2023-04-17,2,51.16,South,PLACED
O107442,C01256,P002,2023-06-22,1,31.49,West,PLACED
O107443,C00289,P002,2023-05-10,1,29.7,East,SHIPPED
O107444,C01237,P003,2023-10-21,1,8.65,North,CANCELLED
O107445,C02306,P001,2023-02-09,1,19.76,Central,PLACED
O107446,C00530,P003,2023-12-04,1,9.25,Central,SHIPPED
O107447,C02735,P001,2023-01-16,3,19.51,Central,PLACED
O107448,C02977,P004,2023-05-07,1,15.37,South,PLACED
O107449,C02277,P004,2023-12-15,2,13.89,East,PLACED
O107450,C00596,P001,2023-07-22,1,19.9,Central,PLACED
O107451,C00435,P005,2023-05-14,5,48.71,West,SHIPPED
O107452,C00882,P002,2023-09-16,1,29.05,North,SHIPPED
O107453,C01782,P003,2023-01-14,5,10.39,East,PLACED
O107454,C00402,P001,2023-03-07,5,21.41,West,PLACED
O107455,C02670,P003,2023-12-17,1,10.48,North,SHIPPED
O107456,C02136,P004,2023-12-08,1,15.31,West,SHIPPED
O107457,C02632,P005,2023-07-14,1,46.85,South,PLACED
O107458,C01566,P004,2023-04-24,1,15.73,East,PLACED
O107459,C00309,P002,2023-06-08,1,29.09,Central,PLACED
O107460,C02954,P001,2023-06-10,1,19.01,North,PLACED
O107461,C00343,P005,2023-09-11,1,51.45,Central,SHIPPED
O107462,C00436,P003,2023-01-15,2,10.29,South,SHIPPED
O107463,C00177,P004,2023-02-06,1,14.78,West,SHIPPED
O107464,C00139,P004,2023-06-04,1,14.88,North,PLACED
O107465,C00194,P001,2023-01-27,3,20.37,East,PLACED
O107466,C01185,P003,2023-01-12,1,10.4,East,SHIPPED
O107467,C00943,P005,2023-03-08,1,52.68,East,PLACED
O107468,C00525,P004,2023-01-30,1,14.2,East,PLACED
O107469,C01625,P003,2023-04-06,1,9.75,North,PLACED
O107470,C02963,P001,2023-08-03,1,19.07,North,PLACED
O107471,C02258,P004,2023-07-13,1,16.27,South,PLACED
O107472,C00741,P005,2023-05-15,1,51.46,West,PLACED
O107473,C00862,P002,2023-10-17,1,28.47,Central,PLACED
O107474,C00954,P004,2023-02-01,1,15.22,East,PLACED
O107475,C01303,P001,2023-02-08,2,19.39,West,PLACED
O107476,C01275,P005,2023-12-18,1,48.41,Central,PLACED
O107477,C01744,P005,2023-07-25,1,49.14,West,PLACED
O107478,C02881,P005,2023-02-12,1,46.32,Central,PLACED
O107479,C02188,P004,2023-12-03,2,15.46,North,PLACED
O107480,C00792,P005,2023-09-16,1,49.26,North,PLACED
O107481,C00546,P005,2023-09-06,2,49.37,North,PLACED
O107482,C01845,P005,2023-03-15,1,50.36,North,PLACED
O107483,C01017,P001,2023-11-15,1,20.98,South,PLACED
O107484,C01928,P003,2023-10-23,1,10.45,Central,SHIPPED
O107485,C01554,P005,2023-10-01,1,53.04,West,PLACED
O107486,C00057,P004,2023-11-19,3,16.0,North,PLACED
O107487,C02160,P003,2023-12-25,1,10.35,West,CANCELLED
O107488,C00005,P004,2023-07-09,1,13.54,Central,SHIPPED
O107489,C01438,P005,2023-05-18,2,47.09,North,PLACED
O107490,C01363,P004,2023-10-29,1,15.26,West,PLACED
O107491,C01821,P001,2023-11-07,1,19.99,South,PLACED
O107492,C01283,P005,2023-11-27,3,55.42,South,PLACED
O107493,C02138,P001,2023-12-19,1,21.39,East,PLACED
O107494,C02664,P001,2023-10-09,1,22.41,East,SHIPPED
O107495,C02939,P004,2023-06-15,1,15.6,North,PLACED
O107496,C02746,P004,2023-10-05,1,14.29,East,PLACED
O107497,C01274,P003,2023-01-26,1,10.36,East,PLACED
O107498,C02946,P003,2023-03-14,3,10.53,South,SHIPPED
O107499,C01132,P003,2023-04-25,1,10.15,West,PLACED
O107500,C00668,P001,2023-02-20,1,20.52,East,PLACED
O107501,C02642,P004,2023-06-20,1,15.85,East,PLACED
O107502,C02637,P002,2023-09-25,1,28.01,South,SHIPPED
O107503,C02533,P005,2023-01-03,1,48.55,Central,PLACED
O107504,C01282,P003,2023-07-29,1,9.84,West,PLACED
O107505,C02687,P003,2023-12-04,1,10.35,South,PLACED
O107506,C00997,P004,2023-10-28,1,16.03,North,PLACED
O107507,C01927,P003,2023-12-08,1,10.43,East,PLACED
O107508,C00282,P005,2023-04-25,2,53.2,Central,PLACED
O107509,C01228,P002,2023-06-16,1,31.28,East,PLACED
O107510,C02064,P003,2023-09-22,1,10.21,North,PLACED
O107511,C00936,P001,2023-08-15,1,21.12,West,PLACED
O107512,C00254,P003,2023-05-31,1,10.34,Central,SHIPPED
O107513,C01212,P004,2023-09-25,1,14.9,South,PLACED
O107514,C00329,P004,2023-04-26,1,14.48,South,PLACED
O107515,C02592,P003,2023-03-29,1,9.04,West,PLACED
O107516,C02831,P003,2023-11-14,1,10.02,East,PLACED
O107517,C01421,P004,2023-08-30,1,14.17,East,PLACED
O107518,C01541,P002,2023-12-26,1,31.03,South,PLACED
O107519,C02893,P003,2023-11-25,1,9.79,North,PLACED
O107520,C01193,P001,2023-11-29,1,21.13,South,PLACED
O107521,C01717,P005,2023-02-09,3,49.52,East,SHIPPED
O107522,C02414,P005,2023-07-01,2,49.81,Central,PLACED
O107523,C01202,P003,2023-07-28,1,9.28,Central,PLACED
O107524,C00655,P005,2023-09-30,2,49.66,South,PLACED
O107525,C01386,P004,2023-04-29,1,15.18,Central,PLACED
O107526,C00760,P001,2023-01-24,1,20.69,South,CANCELLED
O107527,C02687,P001,2023-09-15,1,20.93,North,PLACED
O107528,C01799,P005,2023-04-02,1,52.23,West,PLACED
O107529,C01064,P003,2023-06-10,3,9.95,South,SHIPPED
O107530,C02972,P003,2023-05-29,1,10.1,Central,PLACED
O107531,C00416,P003,2023-04-27,1,10.38,West,PLACED
O107532,C00255,P002,2023-02-22,3,31.4,West,SHIPPED
O107533,C01167,P001,2023-10-29,1,19.54,East,PLACED
O107534,C01877,P005,2023-02-14,1,54.38,Central,SHIPPED
O107535,C02758,P001,2023-09-22,1,18.56,East,PLACED
O107536,C02625,P002,2023-09-19,5,30.02,West,SHIPPED
O107537,C00900,P001,2023-11-03,1,22.23,South,SHIPPED
O107538,C02059,P005,2023-08-22,1,50.43,South,PLACED
O107539,C00026,P003,2023-02-04,1,9.34,North,PLACED
O107540,C00421,P004,2023-12-04,1,14.7,South,PLACED
O107541,C01245,P002,2023-07-16,1,31.89,South,PLACED
O107542,C01877,P002,2023-01-25,1,29.1,West,PLACED
O107543,C02544,P002,2023-07-21,1,31.27,South,PLACED
O107544,C01261,P001,2023-09-30,2,19.44,East,PLACED
O107545,C02285,P002,2023-02-05,1,31.87,North,SHIPPED
O107546,C01009,P005,2023-08-11,1,52.07,West,PLACED
O107547,C00219,P004,2023-12-18,1,15.84,West,PLACED
O107548,C01511,P005,2023-10-04,1,46.84,Central,SHIPPED
O107549,C01960,P005,2023-01-18,1,48.76,South,RETURNED
O107550,C02509,P004,2023-07-07,1,14.81,South,SHIPPED
O107551,C00663,P005,2023-09-14,1,48.16,Central,PLACED
O107552,C02683,P004,2023-05-22,1,14.64,Central,PLACED
O107553,C00990,P004,2023-05-16,1,14.16,East,PLACED
O107554,C00189,P003,2023-11-03,1,10.11,East,PLACED
O107555,C00255,P004,2023-03-20,2,14.53,East,PLACED
O107556,C00068,P003,2023-10-19,1,9.2,South,PLACED
O107557,C00616,P003,2023-03-03,1,9.62,Central,PLACED
O107558,C02384,P003,2023-05-09,1,9.73,North,SHIPPED
O107559,C02719,P002,2023-12-07,1,30.7,East,PLACED
O107560,C02869,P002,2023-10-25,3,28.63,Central,PLACED
O107561,C00874,P005,2023-09-14,2,52.2,South,CANCELLED
O107562,C02348,P001,2023-07-31,1,19.05,Central,RETURNED
O107563,C01626,P004,2023-02-23,1,15.71,Central,PLACED
O107564,C00357,P003,2023-06-24,5,10.03,North,PLACED
O107565,C00256,P005,2023-04-10,2,46.98,South,PLACED
O107566,C01008,P003,2023-02-08,1,9.95,Central,PLACED
O107567,C02401,P002,2023-09-20,1,31.89,West,PLACED
O107568,C01756,P003,2023-05-30,1,10.29,Central,PLACED
O107569,C02572,P001,2023-05-01,1,19.79,West,PLACED
O107570,C02998,P005,2023-06-27,1,50.28,West,PLACED
O107571,C02804,P004,2023-10-28,5,15.55,Central,PLACED
O107572,C00284,P004,2023-11-26,1,13.69,North,PLACED
O107573,C00099,P002,2023-04-30,2,30.03,North,PLACED
O107574,C00197,P005,2023-03-13,1,50.19,West,PLACED
O107575,C02530,P005,2023-08-07,3,50.69,North,PLACED
O107576,C00878,P003,2023-10-29,1,9.67,West,SHIPPED
O107577,C01869,P002,2023-05-03,3,28.28,North,PLACED
O107578,C02663,P003,2023-09-01,1,10.66,North,PLACED
O107579,C02666,P003,2023-03-16,1,9.36,Central,PLACED
O107580,C01389,P003,2023-01-06,1,9.58,North,PLACED
O107581,C02416,P005,2023-01-21,1,50.52,West,PLACED
O107582,C00570,P004,2023-07-09,1,14.92,South,PLACED
O107583,C02638,P004,2023-08-13,1,14.42,South,PLACED
O107584,C01066,P004,2023-04-13,1,14.57,East,PLACED
O107585,C00422,P005,2023-12-10,1,53.82,East,SHIPPED
O107586,C02884,P003,2023-04-09,1,11.12,South,PLACED
O107587,C01205,P005,2023-11-14,1,48.98,Central,RETURNED
O107588,C00545,P004,2023-12-29,3,14.15,South,SHIPPED
O107589,C00071,P005,2023-03-24,1,55.14,Central,RETURNED
O107590,C01224,P003,2023-06-30,1,9.91,North,SHIPPED
O107591,C00768,P005,2023-06-01,2,48.29,North,SHIPPED
O107592,C02355,P003,2023-02-25,5,9.42,Central,PLACED
O107593,C01707,P001,2023-07-09,1,19.96,North,RETURNED
O107594,C02425,P005,2023-01-22,1,49.9,North,PLACED
O107595,C00655,P005,2023-03-09,1,50.33,West,PLACED
O107596,C02726,P002,2023-07-04,1,32.46,South,PLACED
O107597,C02447,P002,2023-01-10,2,29.97,Central,PLACED
O107598,C01797,P002,2023-03-07,5,29.35,South,PLACED
O107599,C00221,P001,2023-09-21,3,20.91,West,PLACED
O107600,C00182,P001,2023-08-13,1,19.9,East,PLACED
O107601,C00307,P001,2023-05-03,1,19.31,North,SHIPPED
O107602,C02570,P004,2023-02-07,1,14.86,Central,SHIPPED
O107603,C01420,P004,2023-05-03,3,15.12,West,SHIPPED
O107604,C01014,P004,2023-11-14,1,14.76,West,PLACED
O107605,C02052,P002,2023-06-05,1,29.69,East,SHIPPED
O107606,C02911,P002,2023-10-28,3,29.5,North,CANCELLED
O107607,C00848,P003,2023-11-17,1,9.51,East,PLACED
O107608,C00804,P002,2023-03-08,1,29.16,West,PLACED
O107609,C00215,P003,2023-05-13,3,10.22,West,PLACED
O107610,C01444,P001,2023-12-28,1,19.99,South,PLACED
O107611,C00101,P003,2023-05-20,3,10.22,West,PLACED
O107612,C00573,P002,2023-03-23,1,26.87,South,RETURNED
O107613,C01333,P003,2023-02-27,1,9.82,North,PLACED
O107614,C00658,P003,2023-05-29,1,10.91,West,PLACED
O107615,C02987,P001,2023-05-11,2,19.27,Central,SHIPPED
O107616,C01534,P003,2023-03-10,1,9.16,North,RETURNED
O107617,C01657,P005,2023-12-11,1,51.33,North,PLACED
O107618,C00226,P005,2023-09-07,1,50.0,North,SHIPPED
O107619,C00105,P003,2023-11-16,1,10.33,North,PLACED
O107620,C01998,P002,2023-06-26,1,29.6,North,PLACED
O107621,C00772,P005,2023-03-13,1,53.49,North,PLACED
O107622,C00429,P001,2023-01-17,1,19.27,East,PLACED
O107623,C00434,P004,2023-11-25,1,14.7,East,PLACED
O107624,C01231,P001,2023-06-09,1,19.87,Central,SHIPPED
O107625,C02730,P005,2023-03-11,1,42.73,East,PLACED
O107626,C02636,P001,2023-04-23,1,21.01,South,PLACED
O107627,C00866,P002,2023-08-20,1,28.78,Central,PLACED
O107628,C02794,P004,2023-01-21,3,15.09,South,PLACED
O107629,C02912,P005,2023-05-15,1,50.03,South,SHIPPED
O107630,C02416,P003,2023-09-20,2,10.99,North,PLACED
O107631,C00251,P002,2023-04-21,1,29.61,Central,SHIPPED
O107632,C02907,P003,2023-09-03,1,10.25,Central,PLACED
O107633,C00856,P002,2023-10-10,1,28.89,West,PLACED
O107634,C01194,P002,2023-01-08,1,30.59,Central,SHIPPED
O107635,C00561,P002,2023-10-11,1,27.89,West,PLACED
O107636,C01470,P001,2023-07-26,1,20.45,Central,PLACED
O107637,C02342,P001,2023-07-13,1,20.5,Central,PLACED
O107638,C00919,P001,2023-02-16,1,19.77,East,PLACED
O107639,C01174,P003,2023-12-08,1,10.2,North,PLACED
O107640,C00433,P003,2023-08-30,1,9.74,South,PLACED
O107641,C02107,P005,2023-01-10,3,54.83,Central,PLACED
O107642,C00969,P002,2023-10-16,1,30.47,North,RETURNED
O107643,C00836,P004,2023-05-11,1,14.82,South,SHIPPED
O107644,C02247,P005,2023-09-27,1,52.36,South,PLACED
O107645,C02263,P005,2023-10-29,1,47.78,East,PLACED
O107646,C00898,P004,2023-03-02,1,14.88,Central,SHIPPED
O107647,C00472,P004,2023-06-13,1,13.41,West,PLACED
O107648,C00247,P001,2023-01-13,1,20.2,Central,SHIPPED
O107649,C02430,P001,2023-09-29,1,19.56,East,SHIPPED
O107650,C00991,P002,2023-07-27,1,28.24,East,RETURNED
O107651,C00927,P002,2023-09-03,1,29.52,South,PLACED
O107652,C01192,P004,2023-05-13,1,15.89,South,RETURNED
O107653,C02608,P004,2023-09-01,1,15.3,North,SHIPPED
O107654,C01075,P003,2023-10-21,5,10.88,North,PLACED
O107655,C01835,P004,2023-02-07,1,15.23,Central,PLACED
O107656,C00689,P001,2023-12-25,5,19.83,Central,CANCELLED
O107657,C02428,P001,2023-02-25,1,19.15,East,PLACED
O107658,C02522,P005,2023-11-15,1,46.87,Central,PLACED
O107659,C02745,P005,2023-02-17,1,48.67,Central,PLACED
O107660,C01485,P005,2023-04-15,1,48.61,West,RETURNED
O107661,C02959,P005,2023-02-28,1,47.19,South,PLACED
O107662,C00960,P003,2023-03-18,1,10.66,East,PLACED
O107663,C00478,P002,2023-08-06,1,29.07,West,PLACED
O107664,C02974,P002,2023-02-24,1,31.84,East,PLACED
O107665,C00707,P004,2023-02-24,1,14.19,West,PLACED
O107666,C02902,P004,2023-05-09,1,14.68,West,PLACED
O107667,C01138,P001,2023-03-26,1,21.1,West,CANCELLED
O107668,C00754,P001,2023-08-02,5,21.13,West,SHIPPED
O107669,C02551,P001,2023-04-25,1,21.65,East,SHIPPED
O107670,C01660,P005,2023-11-10,1,50.21,West,CANCELLED
O107671,C02865,P005,2023-10-20,2,54.49,West,PLACED
O107672,C00588,P003,2023-02-18,1,10.75,West,PLACED
O107673,C01335,P003,2023-03-08,1,10.09,North,PLACED
O107674,C01493,P005,2023-10-02,1,47.77,North,SHIPPED
O107675,C01848,P002,2023-05-09,1,27.84,North,PLACED
O107676,C02756,P003,2023-01-29,1,9.22,Central,PLACED
O107677,C00207,P005,2023-12-09,1,52.34,Central,PLACED
O107678,C02199,P002,2023-02-02,1,31.42,East,PLACED
O107679,C02716,P001,2023-04-29,3,19.3,Central,SHIPPED
O107680,C02576,P001,2023-06-29,1,19.05,North,PLACED
O107681,C00165,P003,2023-05-31,2,10.46,West,PLACED
O107682,C02965,P002,2023-05-13,1,29.41,East,PLACED
O107683,C01999,P005,2023-11-23,1,49.71,North,SHIPPED
O107684,C02085,P004,2023-07-04,3,13.62,Central,SHIPPED
O107685,C00333,P005,2023-05-14,1,50.41,South,PLACED
O107686,C00403,P005,2023-06-26,1,49.87,East,PLACED
O107687,C00414,P001,2023-01-22,1,19.42,South,PLACED
O107688,C00045,P001,2023-08-29,1,21.33,West,PLACED
O107689,C02254,P002,2023-03-18,1,29.63,South,PLACED
O107690,C00062,P003,2023-07-23,1,8.92,North,CANCELLED
O107691,C02468,P002,2023-01-04,1,28.7,West,SHIPPED
O107692,C00868,P002,2023-11-24,1,29.96,Central,SHIPPED
O107693,C01492,P005,2023-06-14,1,53.22,North,PLACED
O107694,C02868,P001,2023-05-08,3,21.16,West,PLACED
O107695,C00019,P002,2023-02-14,1,29.23,North,PLACED
O107696,C00365,P003,2023-08-06,1,9.77,North,PLACED
O107697,C02476,P002,2023-08-23,1,30.14,East,RETURNED
O107698,C01141,P002,2023-05-16,1,28.66,West,CANCELLED
O107699,C00580,P002,2023-06-17,1,28.47,East,PLACED
O107700,C00546,P004,2023-08-25,1,14.84,North,PLACED
O107701,C01730,P002,2023-04-03,1,30.65,South,PLACED
O107702,C02373,P005,2023-01-05,1,56.7,South,PLACED
O107703,C00055,P005,2023-06-05,5,52.35,East,PLACED
O107704,C00778,P004,2023-09-02,1,14.0,Central,PLACED
O107705,C00042,P003,2023-12-26,3,9.38,South,RETURNED
O107706,C01321,P003,2023-03-22,5,9.67,West,PLACED
O107707,C00231,P001,2023-09-04,1,20.32,West,SHIPPED
O107708,C00453,P004,2023-12-09,1,15.66,West,PLACED
O107709,C02442,P003,2023-05-17,1,10.21,South,RETURNED
O107710,C01546,P004,2023-03-04,1,15.9,East,PLACED
O107711,C01382,P005,2023-11-03,3,54.55,North,CANCELLED
O107712,C01468,P004,2023-04-26,1,15.68,North,PLACED
O107713,C01152,P004,2023-04-23,1,15.3,South,PLACED
O107714,C02739,P002,2023-01-31,2,32.68,North,PLACED
O107715,C02440,P001,2023-01-07,1,19.68,North,PLACED
O107716,C01217,P002,2023-01-03,1,31.29,West,PLACED
O107717,C02652,P001,2023-11-03,1,19.0,South,PLACED
O107718,C00881,P005,2023-08-31,1,47.89,East,PLACED
O107719,C00085,P002,2023-02-25,1,31.34,East,PLACED
O107720,C01054,P004,2023-03-14,1,14.38,East,PLACED
O107721,C00049,P005,2023-01-10,1,52.33,East,PLACED
O107722,C01169,P003,2023-03-02,1,10.28,Central,PLACED
O107723,C00069,P003,2023-02-19,1,9.9,North,SHIPPED
O107724,C02745,P001,2023-05-02,1,19.72,West,SHIPPED
O107725,C02527,P002,2023-06-24,1,29.95,North,PLACED
O107726,C02868,P005,2023-01-01,3,48.81,West,CANCELLED
O107727,C01702,P002,2023-02-07,1,28.7,South,PLACED
O107728,C01599,P005,2023-07-09,1,52.21,North,PLACED
O107729,C02195,P004,2023-03-20,1,14.47,West,PLACED
O107730,C01870,P001,2023-12-11,1,22.59,North,SHIPPED
O107731,C01016,P002,2023-12-04,1,31.11,North,PLACED
O107732,C02657,P004,2023-07-09,1,13.97,South,PLACED
O107733,C00446,P001,2023-07-03,1,18.67,North,SHIPPED
O107734,C02269,P002,2023-03-08,1,28.61,West,PLACED
O107735,C01402,P005,2023-01-17,3,48.96,East,PLACED
O107736,C02143,P004,2023-11-12,1,16.14,South,CANCELLED
O107737,C00262,P004,2023-10-23,3,16.28,Central,PLACED
O107738,C01849,P001,2023-07-28,2,18.67,Central,PLACED
O107739,C00897,P002,2023-12-11,3,32.61,South,PLACED
O107740,C01095,P003,2023-02-10,3,9.86,North,PLACED
O107741,C02267,P005,2023-04-25,1,55.53,North,PLACED
O107742,C01557,P002,2023-04-10,1,31.24,East,PLACED
O107743,C00092,P003,2023-12-11,1,10.24,South,PLACED
O107744,C00127,P003,2023-12-15,1,10.07,West,CANCELLED
O107745,C00080,P002,2023-05-19,1,29.22,North,SHIPPED
O107746,C01848,P004,2023-11-12,2,15.33,West,PLACED
O107747,C00983,P002,2023-11-20,3,29.2,East,PLACED
O107748,C00916,P005,2023-11-30,1,47.08,North,PLACED
O107749,C02534,P002,2023-10-29,1,28.54,South,PLACED
O107750,C00694,P002,2023-10-21,1,29.37,East,SHIPPED
O107751,C00025,P004,2023-01-17,1,14.76,North,PLACED
O107752,C00156,P004,2023-11-18,1,15.05,North,PLACED
O107753,C02680,P002,2023-10-19,1,28.95,Central,PLACED
O107754,C01813,P005,2023-03-15,2,50.41,East,CANCELLED
O107755,C01554,P005,2023-09-20,1,48.74,South,CANCELLED
O107756,C01967,P002,2023-01-16,3,28.64,Central,SHIPPED
O107757,C01734,P003,2023-01-14,3,11.1,North,PLACED
O107758,C01081,P001,2023-12-02,1,21.65,North,PLACED
O107759,C01629,P004,2023-10-08,1,14.42,Central,PLACED
O107760,C00019,P005,2023-12-27,1,52.08,North,PLACED
O107761,C01408,P005,2023-01-04,1,54.41,South,PLACED
O107762,C01217,P003,2023-05-07,1,9.85,East,CANCELLED
O107763,C02285,P001,2023-11-08,1,19.64,South,PLACED
O107764,C01411,P001,2023-01-06,1,18.95,South,PLACED
O107765,C00277,P001,2023-05-09,1,19.16,West,PLACED
O107766,C00745,P001,2023-08-20,1,19.53,Central,SHIPPED
O107767,C00552,P001,2023-11-09,1,19.89,West,CANCELLED
O107768,C01177,P005,2023-07-14,2,51.22,North,PLACED
O107769,C00639,P002,2023-03-06,2,30.29,North,PLACED
O107770,C00237,P005,2023-11-17,3,54.29,Central,CANCELLED
O107771,C00998,P001,2023-04-13,1,20.12,North,PLACED
O107772,C02103,P004,2023-10-04,1,15.42,Central,PLACED
O107773,C02004,P004,2023-06-07,1,14.97,East,PLACED
O107774,C01460,P005,2023-08-12,1,53.1,West,PLACED
O107775,C02732,P004,2023-10-16,1,14.35,South,PLACED
O107776,C02157,P004,2023-10-05,5,15.39,Central,PLACED
O107777,C01208,P003,2023-07-01,3,10.55,East,PLACED
O107778,C01392,P004,2023-01-04,1,14.89,West,PLACED
O107779,C02007,P002,2023-08-03,1,31.06,West,PLACED
O107780,C01222,P005,2023-08-05,2,47.92,East,PLACED
O107781,C01395,P002,2023-07-28,1,28.9,South,PLACED
O107782,C00373,P003,2023-03-15,3,10.53,South,PLACED
O107783,C01521,P004,2023-08-15,1,14.42,East,PLACED
O107784,C02249,P002,2023-04-03,1,30.01,East,PLACED
O107785,C00849,P001,2023-03-06,1,19.63,West,CANCELLED
O107786,C02557,P003,2023-11-17,1,10.5,South,SHIPPED
O107787,C01346,P001,2023-01-10,1,19.05,West,PLACED
O107788,C02323,P004,2023-10-30,1,13.96,Central,PLACED
O107789,C02259,P002,2023-11-18,1,28.63,West,PLACED
O107790,C00504,P002,2023-11-01,1,27.66,East,PLACED
O107791,C00703,P002,2023-10-05,1,31.19,West,PLACED
O107792,C02090,P004,2023-03-27,2,15.77,West,PLACED
O107793,C00315,P004,2023-01-26,3,14.16,West,PLACED
O107794,C02836,P004,2023-08-06,1,14.24,West,PLACED
O107795,C02377,P004,2023-04-05,1,14.1,East,SHIPPED
O107796,C01041,P003,2023-09-01,3,10.54,East,PLACED
O107797,C00283,P004,2023-04-17,1,13.85,South,PLACED
O107798,C02991,P005,2023-09-05,1,46.01,South,SHIPPED
O107799,C00258,P002,2023-01-14,5,29.84,South,PLACED
O107800,C00575,P002,2023-06-10,3,29.92,Central,SHIPPED
O107801,C00574,P002,2023-03-12,1,30.3,Central,SHIPPED
O107802,C02660,P003,2023-06-01,1,9.7,West,PLACED
O107803,C01043,P005,2023-03-16,3,49.55,West,PLACED
O107804,C01553,P003,2023-08-03,1,10.17,East,PLACED
O107805,C02885,P002,2023-02-20,1,30.94,West,PLACED
O107806,C00423,P002,2023-05-23,1,30.46,West,PLACED
O107807,C01490,P001,2023-02-05,1,18.65,Central,RETURNED
O107808,C01397,P004,2023-06-16,1,15.73,East,PLACED
O107809,C00758,P005,2023-08-24,2,50.78,West,PLACED
O107810,C02811,P001,2023-09-17,1,19.2,South,CANCELLED
O107811,C01105,P002,2023-07-11,2,29.4,East,PLACED
O107812,C01575,P005,2023-07-21,1,48.34,South,CANCELLED
O107813,C02472,P004,2023-09-19,1,15.36,Central,PLACED
O107814,C00429,P004,2023-07-04,1,16.21,South,PLACED
O107815,C02022,P004,2023-06-07,2,14.87,North,SHIPPED
O107816,C00204,P002,2023-09-03,1,32.34,West,PLACED
O107817,C02244,P005,2023-04-20,1,53.71,South,PLACED
O107818,C02776,P003,2023-04-09,1,10.18,Central,PLACED
O107819,C02333,P002,2023-08-29,1,29.78,West,SHIPPED
O107820,C01993,P005,2023-07-21,1,47.97,South,SHIPPED
O107821,C02244,P002,2023-05-02,1,29.93,West,SHIPPED
O107822,C00307,P003,2023-04-27,1,10.65,West,PLACED
O107823,C01688,P002,2023-04-06,1,31.14,South,PLACED
O107824,C00014,P004,2023-08-22,2,15.41,East,PLACED
O107825,C01861,P005,2023-03-08,1,50.75,Central,SHIPPED
O107826,C01962,P005,2023-08-06,1,56.12,North,RETURNED
O107827,C01081,P001,2023-01-15,1,19.56,North,PLACED
O107828,C00723,P001,2023-09-30,2,19.95,North,SHIPPED
O107829,C00780,P001,2023-08-07,1,19.61,North,PLACED
O107830,C01234,P003,2023-10-01,1,10.21,North,PLACED
O107831,C00529,P003,2023-05-27,1,9.55,East,PLACED
O107832,C00798,P002,2023-11-28,3,27.19,South,SHIPPED
O107833,C00344,P002,2023-12-10,1,30.42,East,SHIPPED
O107834,C01303,P001,2023-06-01,1,17.92,East,PLACED
O107835,C00209,P005,2023-12-13,1,50.93,East,PLACED
O107836,C00641,P005,2023-10-31,1,49.61,West,CANCELLED
O107837,C01312,P004,2023-01-15,1,15.36,East,PLACED
O107838,C02300,P002,2023-12-20,3,29.58,East,PLACED
O107839,C02319,P003,2023-03-25,1,10.11,North,PLACED
O107840,C01948,P005,2023-07-11,1,46.81,South,PLACED
O107841,C00920,P002,2023-02-10,1,31.63,South,PLACED
O107842,C01724,P004,2023-12-18,1,17.2,North,CANCELLED
O107843,C02045,P005,2023-11-20,1,46.32,Central,SHIPPED
O107844,C00419,P004,2023-09-18,1,15.4,South,PLACED
O107845,C01750,P005,2023-11-05,3,49.45,Central,RETURNED
O107846,C02843,P004,2023-05-16,1,15.48,East,PLACED
O107847,C01389,P002,2023-10-05,1,29.64,North,PLACED
O107848,C01100,P002,2023-04-16,1,29.43,West,PLACED
O107849,C02773,P001,2023-01-07,5,19.79,North,PLACED
O107850,C02481,P002,2023-10-29,1,29.82,West,PLACED
O107851,C02157,P004,2023-01-30,1,14.86,West,PLACED
O107852,C02689,P004,2023-05-06,1,14.51,South,PLACED
O107853,C01546,P001,2023-12-23,1,20.86,Central,SHIPPED
O107854,C01071,P003,2023-03-20,2,10.68,West,SHIPPED
O107855,C02427,P005,2023-03-08,1,46.95,Central,CANCELLED
O107856,C01851,P002,2023-01-23,1,29.49,West,SHIPPED
O107857,C01120,P001,2023-07-08,2,20.03,West,PLACED
O107858,C00958,P005,2023-03-15,1,50.1,East,PLACED
O107859,C00103,P003,2023-01-05,3,10.19,North,PLACED
O107860,C02940,P003,2023-03-23,2,10.42,North,PLACED
O107861,C02902,P002,2023-01-25,1,29.77,South,PLACED
O107862,C01170,P005,2023-09-21,1,52.25,East,SHIPPED
O107863,C01904,P004,2023-01-02,2,15.11,South,SHIPPED
O107864,C01756,P001,2023-10-05,1,19.33,South,PLACED
