order_id,customer_id,product_category,product_price,quantity,total_amount,payment_type,order_date,region
O007134,C01361,Home,469.88,1,469.88,Cash,2023-06-06 18:00:00,South
O007135,C00780,Home,26.45,4,105.8,Cash,2023-06-25 15:00:00,East
O007136,C01194,Home,309.19,1,309.19,UPI,2023-01-26 17:00:00,North
O007137,C00605,Sports,348.23,5,1741.15,Cash,2024-10-10 14:00:00,North
O007138,C00660,Home,58.14,1,58.14,UPI,2023-03-17 02:00:00,West
O007139,C01647,Sports,28.77,5,143.85,Card,2023-12-15 03:00:00,South
O007140,C01590,Clothing,393.53,3,1180.59,Card,2024-03-08 05:00:00,North
O007141,C00848,Sports,195.41,5,977.05,UPI,2024-01-17 03:00:00,West
O007142,C00935,Sports,58.02,3,174.06,UPI,2024-10-05 17:00:00,North
O007143,C01490,Books,382.52,5,1912.6,Card,2024-03-17 14:00:00,North
O007144,C00627,Beauty,425.34,5,2126.7,Wallet,2024-05-31 04:00:00,South
O007145,C00142,Clothing,295.76,2,591.52,Card,2024-08-21 13:00:00,North
O007146,C01224,Home,84.81,2,169.62,Card,2023-01-30 22:00:00,North
O007147,C01203,Electronics,12.54,1,12.54,Card,2024-02-28 12:00:00,West
O007148,C00713,Home,351.9,2,703.8,Cash,2024-12-25 02:00:00,North
O007149,C01387,Clothing,277.32,3,831.96,Wallet,2024-07-20 04:00:00,North
O007150,C00478,Electronics,327.14,2,654.28,UPI,2024-12-18 12:00:00,West
O007151,C00564,Clothing,407.53,1,407.53,Wallet,2024-04-25 18:00:00,South
O007152,C00470,Home,219.94,4,879.76,Wallet,2024-03-13 00:00:00,North
O007153,C00383,Electronics,66.64,3,199.92,Cash,2024-03-07 07:00:00,East
O007154,C01715,Beauty,470.29,4,1881.16,Card,2023-11-20 07:00:00,North
O007155,C00925,Electronics,274.9,3,824.7,UPI,2023-02-13 09:00:00,South
O007156,C00416,Beauty,309.57,1,309.57,Card,2024-08-14 20:00:00,East
O007157,C01848,Home,467.04,2,934.08,Cash,2024-09-26 20:00:00,West
O007158,C00307,Clothing,466.13,4,1864.52,Cash,2023-07-20 02:00:00,South
O007159,C00648,Clothing,288.19,4,1152.76,UPI,2024-06-04 06:00:00,East
O007160,C01717,Home,152.32,2,304.64,Card,2023-08-07 03:00:00,North
O007161,C01390,Home,498.57,1,498.57,Card,2024-05-02 07:00:00,South
O007162,C01024,Home,342.0,2,684.0,Card,2024-03-16 07:00:00,North
O007163,C01067,Clothing,207.18,5,1035.9,Card,2023-04-30 13:00:00,South
O007164,C00738,Sports,282.12,5,1410.6,UPI,2024-10-27 13:00:00,South
O007165,C01866,Beauty,210.84,5,1054.2,Card,2024-01-14 06:00:00,West
O007166,C01121,Electronics,444.71,4,1778.84,Cash,2023-04-04 04:00:00,West
O007167,C01743,Clothing,243.84,4,975.36,Card,2023-09-29 10:00:00,East
O007168,C01288,Clothing,412.65,1,412.65,Cash,2023-07-25 03:00:00,North
O007169,C01823,Home,420.89,3,1262.67,UPI,2023-04-06 17:00:00,East
O007170,C01806,Home,413.04,2,826.08,Card,2024-08-19 18:00:00,East
O007171,C00139,Clothing,362.48,3,1087.44,Card,2023-03-25 21:00:00,North
O007172,C01504,Electronics,428.16,4,1712.64,Cash,2023-04-09 00:00:00,South
O007173,C01260,Electronics,196.68,2,393.36,UPI,2024-09-22 18:00:00,North
O007174,C00973,Clothing,61.76,4,247.04,Card,2023-07-07 05:00:00,North
O007175,C01016,Clothing,422.01,1,422.01,Card,2023-11-02 05:00:00,North
O007176,C00952,Beauty,251.59,2,503.18,UPI,2023-03-27 03:00:00,West
O007177,C00903,Sports,68.05,4,272.2,Card,2023-04-24 16:00:00,North
O007178,C00071,Clothing,62.08,5,310.4,Card,2024-12-02 01:00:00,North
O007179,C01690,Books,83.82,5,419.1,UPI,2024-01-03 09:00:00,West
O007180,C01213,Sports,376.73,4,1506.92,UPI,2024-08-20 13:00:00,South
O007181,C01291,Sports,356.87,3,1070.61,Card,2024-03-24 03:00:00,East
O007182,C01344,Electronics,105.89,1,105.89,Cash,2023-10-18 16:00:00,South
O007183,C00106,Clothing,424.23,1,424.23,UPI,2024-04-16 15:00:00,South
O007184,C01255,Beauty,144.24,4,576.96,Wallet,2023-09-12 17:00:00,North
O007185,C01065,Sports,397.53,1,397.53,Card,2023-11-11 19:00:00,South
O007186,C01725,Clothing,246.96,2,493.92,Card,2024-11-17 10:00:00,East
O007187,C00882,Home,367.12,1,367.12,Card,2023-03-05 05:00:00,South
O007188,C00138,Beauty,193.79,5,968.95,Card,2023-06-08 20:00:00,South
O007189,C00614,Clothing,176.83,4,707.32,Cash,2024-01-29 00:00:00,East
O007190,C01706,Sports,421.47,2,842.94,Cash,2023-12-16 00:00:00,South
O007191,C00862,Beauty,22.47,1,22.47,UPI,2023-12-16 10:00:00,East
O007192,C00272,Electronics,487.49,5,2437.45,UPI,2024-10-03 14:00:00,North
O007193,C01504,Home,325.85,3,977.55,UPI,2024-10-03 15:00:00,West
O007194,C00415,Home,219.08,1,219.08,UPI,2023-05-12 08:00:00,South
O007195,C00505,Home,315.89,5,1579.45,Card,2023-06-03 02:00:00,South
O007196,C00732,Clothing,65.76,5,328.8,UPI,2024-07-13 10:00:00,South
O007197,C01748,Clothing,259.46,5,1297.3,UPI,2023-07-02 12:00:00,West
O007198,C01876,Home,492.62,5,2463.1,Card,2023-12-14 09:00:00,West
O007199,C00423,Electronics,121.46,3,364.38,Card,2024-05-25 20:00:00,North
O007200,C01430,Clothing,362.53,4,1450.12,Card,2023-03-21 02:00:00,East
O007201,C01591,Electronics,220.31,5,1101.55,UPI,2024-02-08 13:00:00,North
O007202,C00389,Electronics,327.97,4,1311.88,Card,2024-06-26 15:00:00,North
O007203,C00341,Beauty,106.42,3,319.26,UPI,2024-10-01 09:00:00,West
O007204,C00945,Clothing,237.88,3,713.64,Card,2024-09-30 05:00:00,North
O007205,C00613,Beauty,490.15,2,980.3,Card,2023-09-26 02:00:00,North
O007206,C01956,Electronics,101.67,2,203.34,Wallet,2023-12-11 15:00:00,East
O007207,C00492,Sports,320.04,5,1600.2,UPI,2024-06-11 11:00:00,West
O007208,C00191,Electronics,289.92,4,1159.68,Card,2023-11-21 11:00:00,North
O007209,C00498,Home,284.7,3,854.1,Wallet,2023-02-19 09:00:00,North
O007210,C00821,Home,309.49,1,309.49,Card,2023-05-08 11:00:00,North
O007211,C01735,Electronics,253.61,2,507.22,Wallet,2024-04-12 04:00:00,North
O007212,C01256,Beauty,13.38,2,26.76,UPI,2023-06-13 22:00:00,North
O007213,C01968,Electronics,450.55,1,450.55,Card,2023-03-01 21:00:00,West
O007214,C00226,Home,414.35,4,1657.4,UPI,2024-03-07 16:00:00,North
O007215,C01394,Beauty,91.21,4,364.84,Card,2024-05-12 00:00:00,East
O007216,C00138,Books,209.57,4,838.28,Card,2023-12-01 13:00:00,West
O007217,C00855,Beauty,386.42,5,1932.1,Card,2024-10-10 06:00:00,East
O007218,C00816,Clothing,490.13,5,2450.65,Card,2023-08-26 06:00:00,North
O007219,C01172,Electronics,475.81,1,475.81,UPI,2023-11-03 16:00:00,East
O007220,C01138,Electronics,450.18,3,1350.54,Wallet,2023-01-07 06:00:00,West
O007221,C01473,Sports,83.4,1,83.4,Wallet,2024-03-02 21:00:00,South
O007222,C01086,Home,457.67,3,1373.01,Card,2024-05-03 04:00:00,South
O007223,C00103,Electronics,439.83,1,439.83,UPI,2023-11-04 14:00:00,North
O007224,C01874,Home,191.59,5,957.95,Card,2023-03-15 13:00:00,South
O007225,C00870,Clothing,200.29,4,801.16,UPI,2023-11-09 06:00:00,North
O007226,C00667,Clothing,232.65,2,465.3,Wallet,2024-05-11 04:00:00,East
O007227,C00272,Home,329.81,1,329.81,Card,2023-06-16 16:00:00,East
O007228,C01029,Sports,134.11,1,134.11,Cash,2024-01-15 17:00:00,South
O007229,C01170,Books,16.36,2,32.72,Wallet,2023-02-09 18:00:00,East
O007230,C00183,Electronics,74.91,1,74.91,UPI,2023-01-04 12:00:00,North
O007231,C01051,Home,222.86,4,891.44,UPI,2023-12-25 17:00:00,East
O007232,C01985,Electronics,144.59,2,289.18,UPI,2024-06-02 09:00:00,East
O007233,C01573,Electronics,383.44,2,766.88,Cash,2024-04-01 09:00:00,East
O007234,C01142,Home,57.81,4,231.24,UPI,2024-10-24 03:00:00,North
O007235,C00292,Books,459.15,4,1836.6,Card,2023-12-23 20:00:00,East
O007236,C01394,Clothing,448.19,2,896.38,UPI,2024-12-29 06:00:00,South
O007237,C01267,Clothing,454.83,4,1819.32,Card,2023-05-17 09:00:00,South
O007238,C01603,Sports,371.11,4,1484.44,Cash,2024-08-22 17:00:00,South
O007239,C01749,Electronics,57.96,4,231.84,Cash,2023-07-22 16:00:00,North
O007240,C01241,Books,221.88,2,443.76,UPI,2024-10-28 23:00:00,South
O007241,C00176,Home,70.05,1,70.05,UPI,2023-08-10 23:00:00,South
O007242,C01322,Electronics,493.91,3,1481.73,Cash,2024-03-12 13:00:00,South
O007243,C01699,Sports,169.85,2,339.7,Card,2023-05-01 18:00:00,East
O007244,C00057,Home,294.74,3,884.22,UPI,2024-10-09 19:00:00,North
O007245,C01292,Clothing,390.8,4,1563.2,Card,2024-03-31 21:00:00,North
O007246,C00307,Home,460.7,4,1842.8,UPI,2024-02-21 17:00:00,South
O007247,C01593,Electronics,379.0,1,379.0,Card,2024-10-31 09:00:00,East
O007248,C01311,Home,338.88,4,1355.52,UPI,2023-08-01 04:00:00,East
O007249,C00976,Electronics,235.66,3,706.98,Card,2024-03-17 04:00:00,West
O007250,C01128,Books,304.67,2,609.34,Card,2023-12-21 17:00:00,East
O007251,C01251,Clothing,51.61,2,103.22,Card,2023-02-20 03:00:00,North
O007252,C01270,Clothing,442.54,1,442.54,Card,2024-11-05 18:00:00,East
O007253,C00699,Books,274.17,3,822.51,Card,2024-09-26 14:00:00,South
O007254,C01517,Electronics,24.87,4,99.48,UPI,2023-11-11 13:00:00,South
O007255,C00082,Clothing,460.35,5,2301.75,UPI,2024-11-18 21:00:00,West
O007256,C01209,Clothing,247.2,1,247.2,Card,2024-03-18 05:00:00,South
O007257,C00251,Clothing,434.95,1,434.95,UPI,2024-04-01 10:00:00,East
O007258,C01378,Beauty,429.16,5,2145.8,UPI,2024-11-08 05:00:00,West
O007259,C01773,Home,408.8,2,817.6,Card,2023-05-30 21:00:00,North
O007260,C01895,Electronics,35.39,2,70.78,Card,2023-04-18 09:00:00,North
O007261,C01719,Home,127.3,2,254.6,UPI,2024-10-11 11:00:00,South
O007262,C00795,Sports,438.4,5,2192.0,Card,2024-05-30 04:00:00,North
O007263,C00896,Beauty,450.0,4,1800.0,Card,2024-04-07 02:00:00,North
O007264,C01961,Clothing,231.74,4,926.96,Cash,2023-06-01 00:00:00,West
O007265,C00209,Sports,222.82,3,668.46,UPI,2023-03-09 02:00:00,West
O007266,C00815,Sports,91.69,3,275.07,Card,2024-02-26 06:00:00,East
O007267,C01831,Sports,484.36,2,968.72,UPI,2023-08-09 16:00:00,East
O007268,C00608,Sports,110.5,5,552.5,Wallet,2024-10-26 04:00:00,North
O007269,C00446,Electronics,99.51,1,99.51,Wallet,2024-07-03 16:00:00,East
O007270,C00459,Home,332.06,4,1328.24,Card,2024-04-14 19:00:00,North
O007271,C00967,Sports,125.21,5,626.05,Card,2024-07-13 08:00:00,South
O007272,C00471,Beauty,469.69,3,1409.07,UPI,2023-06-10 13:00:00,South
O007273,C01743,Clothing,10.4,4,41.6,Card,2024-03-15 23:00:00,East
O007274,C00369,Home,7.85,4,31.4,Cash,2024-03-03 17:00:00,North
O007275,C00899,Beauty,254.91,5,1274.55,Card,2023-01-17 06:00:00,North
O007276,C01957,Home,246.59,3,739.77,Card,2024-05-29 06:00:00,East
O007277,C01515,Books,85.87,5,429.35,Cash,2024-08-12 02:00:00,East
O007278,C00922,Books,249.79,1,249.79,Card,2024-10-10 15:00:00,South
O007279,C00136,Clothing,208.77,4,835.08,Card,2024-08-18 13:00:00,North
O007280,C00366,Home,445.71,5,2228.55,UPI,2023-12-27 14:00:00,West
O007281,C00911,Electronics,9.58,5,47.9,Card,2024-01-16 06:00:00,North
O007282,C00183,Sports,488.25,1,488.25,UPI,2024-12-04 22:00:00,East
O007283,C01611,Electronics,314.07,5,1570.35,Card,2023-07-22 20:00:00,North
O007284,C01310,Home,80.16,4,320.64,Card,2024-05-13 01:00:00,East
O007285,C00471,Sports,28.15,2,56.3,Card,2024-09-04 10:00:00,East
O007286,C01398,Clothing,271.36,2,542.72,UPI,2023-08-06 05:00:00,West
O007287,C00653,Clothing,121.27,3,363.81,Card,2023-04-26 06:00:00,South
O007288,C00748,Beauty,154.08,1,154.08,Card,2024-06-15 18:00:00,North
O007289,C00536,Electronics,126.34,3,379.02,Wallet,2024-01-09 09:00:00,West
O007290,C01534,Electronics,326.84,2,653.68,Cash,2023-01-10 11:00:00,South
O007291,C00801,Electronics,279.0,1,279.0,UPI,2024-03-17 02:00:00,West
O007292,C01602,Beauty,43.6,5,218.0,Card,2023-02-03 15:00:00,East
O007293,C01273,Beauty,265.63,5,1328.15,UPI,2023-09-23 00:00:00,South
O007294,C00919,Home,396.64,4,1586.56,UPI,2024-12-06 11:00:00,West
O007295,C00509,Books,45.19,2,90.38,Wallet,2024-05-25 23:00:00,South
O007296,C00629,Electronics,445.42,5,2227.1,Wallet,2023-08-18 20:00:00,East
O007297,C01001,Beauty,291.26,1,291.26,Cash,2024-02-25 04:00:00,East
O007298,C01096,Electronics,475.56,5,2377.8,Wallet,2024-12-13 19:00:00,South
O007299,C01305,Electronics,78.33,3,234.99,Card,2024-04-13 21:00:00,East
O007300,C00915,Electronics,496.81,3,1490.43,UPI,2024-10-29 13:00:00,East
O007301,C01983,Sports,323.92,3,971.76,Wallet,2024-11-18 10:00:00,East
O007302,C01383,Home,285.91,3,857.73,Wallet,2023-10-05 13:00:00,South
O007303,C01033,Clothing,260.06,3,780.18,Cash,2023-06-18 03:00:00,East
O007304,C01234,Beauty,16.71,4,66.84,UPI,2024-08-12 10:00:00,North
O007305,C01858,Clothing,470.12,3,1410.36,UPI,2023-09-26 19:00:00,North
O007306,C00151,Electronics,323.78,4,1295.12,Card,2023-11-17 02:00:00,North
O007307,C01028,Sports,50.36,4,201.44,UPI,2024-07-03 06:00:00,South
O007308,C01218,Home,15.37,5,76.85,Card,2023-06-23 09:00:00,West
O007309,C01977,Books,30.14,1,30.14,Cash,2024-06-04 15:00:00,East
O007310,C01306,Sports,306.65,3,919.95,Cash,2024-06-22 00:00:00,West
O007311,C00463,Sports,308.94,1,308.94,UPI,2023-01-06 18:00:00,North
O007312,C01136,Clothing,252.34,2,504.68,Card,2024-12-11 19:00:00,East
O007313,C00270,Home,156.85,4,627.4,Card,2024-03-25 10:00:00,South
O007314,C01186,Beauty,268.21,2,536.42,UPI,2023-03-18 12:00:00,North
O007315,C00459,Electronics,260.57,4,1042.28,Card,2024-04-08 16:00:00,West
O007316,C00104,Books,14.61,3,43.83,Card,2024-01-05 16:00:00,North
O007317,C01716,Sports,144.82,2,289.64,Wallet,2024-04-06 07:00:00,North
O007318,C01579,Clothing,31.33,5,156.65,Card,2023-07-01 22:00:00,South
O007319,C01305,Beauty,450.58,2,901.16,Card,2023-04-08 19:00:00,East
O007320,C01710,Sports,363.99,4,1455.96,UPI,2024-12-28 01:00:00,East
O007321,C00161,Clothing,498.08,4,1992.32,Cash,2024-07-22 06:00:00,North
O007322,C00350,Electronics,154.57,1,154.57,Wallet,2024-04-13 03:00:00,North
O007323,C00433,Electronics,439.85,2,879.7,Cash,2023-05-19 14:00:00,North
O007324,C00851,Books,303.51,5,1517.55,UPI,2024-11-08 14:00:00,North
O007325,C00139,Home,229.3,3,687.9,Card,2024-01-07 17:00:00,West
O007326,C01494,Beauty,115.17,1,115.17,Cash,2023-12-02 09:00:00,West
O007327,C01155,Electronics,370.5,2,741.0,Card,2024-02-04 09:00:00,West
O007328,C00086,Electronics,452.55,1,452.55,Card,2023-01-03 02:00:00,West
O007329,C01711,Electronics,121.48,2,242.96,Card,2023-09-23 06:00:00,West
O007330,C00182,Sports,91.82,3,275.46,Wallet,2023-12-29 21:00:00,West
O007331,C00367,Beauty,349.63,3,1048.89,Cash,2023-12-06 19:00:00,West
O007332,C00128,Home,488.6,5,2443.0,Card,2024-06-21 06:00:00,West
O007333,C01269,Clothing,376.23,1,376.23,Card,2024-06-11 20:00:00,South
O007334,C01624,Books,145.87,5,729.35,Wallet,2024-09-07 09:00:00,South
O007335,C01601,Home,212.88,2,425.76,Card,2024-02-26 17:00:00,East
O007336,C00669,Electronics,195.24,3,585.72,UPI,2023-08-25 16:00:00,East
O007337,C01922,Books,426.79,3,1280.37,Card,2024-01-30 10:00:00,East
O007338,C01401,Clothing,386.83,4,1547.32,Card,2023-04-24 17:00:00,East
O007339,C00148,Electronics,296.54,4,1186.16,Card,2024-02-01 12:00:00,East
O007340,C00984,Electronics,141.1,5,705.5,Card,2024-09-20 02:00:00,North
O007341,C00851,Sports,469.3,1,469.3,UPI,2024-12-08 16:00:00,North
O007342,C01456,Clothing,328.39,2,656.78,Cash,2024-06-21 03:00:00,West
O007343,C00627,Clothing,485.39,5,2426.95,Card,2023-03-16 20:00:00,East
O007344,C01749,Electronics,292.16,3,876.48,Wallet,2023-12-21 08:00:00,South
O007345,C01492,Home,411.49,3,1234.47,UPI,2023-08-05 15:00:00,West
O007346,C00445,Beauty,407.49,3,1222.47,Card,2024-07-09 20:00:00,North
O007347,C01504,Home,171.98,2,343.96,UPI,2023-01-28 14:00:00,South
O007348,C00883,Clothing,482.19,5,2410.95,UPI,2023-08-29 17:00:00,North
O007349,C00293,Electronics,15.86,2,31.72,Card,2024-10-19 01:00:00,West
O007350,C01788,Electronics,385.51,3,1156.53,Card,2023-12-28 22:00:00,East
O007351,C01166,Electronics,482.95,4,1931.8,Cash,2023-04-02 10:00:00,South
O007352,C00249,Sports,172.76,5,863.8,UPI,2023-03-14 03:00:00,West
O007353,C00877,Home,325.81,4,1303.24,Card,2024-05-07 17:00:00,West
O007354,C00947,Home,283.3,5,1416.5,Card,2023-07-04 11:00:00,East
O007355,C00974,Home,381.95,3,1145.85,Card,2024-12-15 23:00:00,West
O007356,C01325,Clothing,433.76,4,1735.04,Card,2024-05-02 19:00:00,East
O007357,C01048,Clothing,303.51,4,1214.04,Card,2024-12-02 01:00:00,East
O007358,C00788,Home,408.87,5,2044.35,Card,2023-05-08 00:00:00,South
O007359,C00983,Clothing,159.58,4,638.32,Card,2023-01-18 02:00:00,North
O007360,C00888,Electronics,118.15,4,472.6,UPI,2023-12-12 20:00:00,North
O007361,C00889,Clothing,218.18,3,654.54,Card,2023-11-16 13:00:00,West
O007362,C01924,Clothing,340.48,5,1702.4,Card,2024-09-06 20:00:00,North
O007363,C00069,Electronics,97.69,5,488.45,Card,2023-09-02 12:00:00,South
O007364,C00624,Books,341.77,1,341.77,Card,2023-12-03 14:00:00,North
O007365,C00874,Books,200.08,5,1000.4,Card,2024-03-19 19:00:00,South
O007366,C01135,Electronics,398.81,3,1196.43,UPI,2023-03-13 22:00:00,South
O007367,C01387,Electronics,23.23,4,92.92,Card,2023-01-21 03:00:00,West
O007368,C01326,Home,335.65,1,335.65,Card,2023-10-18 03:00:00,West
O007369,C00470,Electronics,326.66,4,1306.64,Wallet,2023-01-26 06:00:00,West
O007370,C01987,Clothing,470.76,5,2353.8,UPI,2023-08-08 05:00:00,East
O007371,C00090,Electronics,358.12,2,716.24,Card,2024-03-18 21:00:00,West
O007372,C00529,Electronics,399.17,4,1596.68,Card,2023-10-16 18:00:00,South
O007373,C00660,Home,452.77,5,2263.85,Cash,2024-05-15 22:00:00,South
O007374,C00738,Books,339.15,3,1017.45,Cash,2023-12-26 10:00:00,North
O007375,C00725,Electronics,148.63,5,743.15,Card,2023-03-17 17:00:00,West
O007376,C00871,Clothing,435.54,1,435.54,Card,2023-07-16 17:00:00,North
O007377,C01686,Electronics,375.05,2,750.1,Card,2024-12-23 07:00:00,East
O007378,C00191,Electronics,215.1,2,430.2,Card,2023-04-27 22:00:00,East
O007379,C01986,Beauty,356.71,2,713.42,Card,2024-01-13 19:00:00,East
O007380,C01575,Home,434.51,3,1303.53,UPI,2024-08-21 01:00:00,North
O007381,C01265,Sports,487.95,2,975.9,Card,2023-07-19 04:00:00,East
O007382,C00137,Home,476.41,4,1905.64,Card,2023-05-18 06:00:00,East
O007383,C00344,Books,166.04,3,498.12,UPI,2023-10-14 01:00:00,North
O007384,C01203,Books,213.74,5,1068.7,Cash,2024-08-30 11:00:00,East
O007385,C01008,Electronics,59.22,1,59.22,Card,2024-04-28 17:00:00,West
O007386,C01735,Electronics,127.53,3,382.59,UPI,2023-06-25 17:00:00,West
O007387,C00502,Home,441.8,1,441.8,Card,2023-11-10 20:00:00,South
O007388,C00202,Clothing,183.62,3,550.86,Card,2023-11-09 05:00:00,North
O007389,C00572,Beauty,312.17,5,1560.85,Wallet,2023-05-01 07:00:00,South
O007390,C00191,Home,334.65,1,334.65,Card,2024-01-24 12:00:00,East
O007391,C00004,Beauty,392.01,3,1176.03,UPI,2023-03-30 06:00:00,West
O007392,C01913,Electronics,95.49,1,95.49,Card,2024-05-04 02:00:00,West
O007393,C01260,Books,155.88,2,311.76,Card,2023-03-14 16:00:00,West
O007394,C01716,Clothing,226.93,2,453.86,UPI,2024-02-19 15:00:00,East
O007395,C00310,Beauty,185.6,2,371.2,Card,2024-04-18 04:00:00,East
O007396,C00548,Electronics,491.54,4,1966.16,Card,2024-05-01 08:00:00,North
O007397,C00055,Sports,418.3,2,836.6,UPI,2024-12-24 23:00:00,South
O007398,C00442,Home,242.44,2,484.88,Card,2023-01-25 10:00:00,West
O007399,C01260,Clothing,440.24,5,2201.2,Card,2023-05-26 06:00:00,East
O007400,C00869,Sports,177.09,1,177.09,UPI,2023-07-18 22:00:00,South
O007401,C01884,Beauty,393.99,1,393.99,Card,2024-11-01 16:00:00,North
O007402,C01220,Clothing,115.72,2,231.44,UPI,2023-06-11 19:00:00,North
O007403,C00584,Home,387.3,1,387.3,Cash,2023-06-24 10:00:00,East
O007404,C01594,Electronics,230.94,3,692.82,Card,2023-12-02 16:00:00,West
O007405,C00751,Books,58.21,2,116.42,Card,2024-10-17 03:00:00,North
O007406,C01537,Home,140.26,2,280.52,UPI,2023-05-14 01:00:00,North
O007407,C01472,Clothing,204.13,4,816.52,Card,2024-03-17 14:00:00,East
O007408,C00359,Electronics,375.9,3,1127.7,UPI,2023-09-07 08:00:00,North
O007409,C01723,Sports,41.13,2,82.26,Card,2023-06-18 09:00:00,North
O007410,C00818,Electronics,331.48,2,662.96,Card,2023-04-25 16:00:00,North
O007411,C00029,Electronics,359.43,1,359.43,Card,2024-12-01 02:00:00,South
O007412,C01802,Home,328.69,2,657.38,UPI,2024-07-11 21:00:00,East
O007413,C00107,Electronics,381.53,2,763.06,Card,2023-11-19 21:00:00,West
O007414,C00843,Electronics,93.19,2,186.38,Wallet,2024-12-17 10:00:00,South
O007415,C01958,Home,295.62,2,591.24,UPI,2023-11-15 22:00:00,East
O007416,C01625,Electronics,470.87,4,1883.48,Card,2023-04-26 14:00:00,North
O007417,C00716,Clothing,307.34,3,922.02,Card,2023-08-30 01:00:00,East
O007418,C00890,Electronics,307.61,4,1230.44,Card,2024-11-01 01:00:00,East
O007419,C01991,Sports,369.54,1,369.54,UPI,2023-10-17 07:00:00,North
O007420,C01982,Home,169.94,5,849.7,Wallet,2023-07-03 06:00:00,East
O007421,C00959,Home,351.74,2,703.48,Card,2023-03-24 07:00:00,North
O007422,C01468,Clothing,458.54,1,458.54,Card,2024-08-24 01:00:00,East
O007423,C00892,Electronics,10.39,5,51.95,Card,2024-03-26 01:00:00,East
O007424,C01461,Electronics,435.71,2,871.42,Card,2024-06-04 09:00:00,East
O007425,C00731,Clothing,113.22,2,226.44,UPI,2024-02-16 19:00:00,West
O007426,C01913,Beauty,230.68,5,1153.4,Card,2023-08-06 06:00:00,West
O007427,C00605,Electronics,426.91,4,1707.64,Card,2023-11-20 06:00:00,West
O007428,C00456,Clothing,412.84,5,2064.2,UPI,2024-12-18 01:00:00,West
O007429,C00614,Electronics,446.5,5,2232.5,Card,2024-05-26 20:00:00,North
O007430,C01758,Home,470.51,3,1411.53,Card,2024-12-01 13:00:00,South
O007431,C00697,Home,226.34,2,452.68,Card,2023-06-13 01:00:00,North
O007432,C01719,Home,329.9,2,659.8,UPI,2023-06-05 01:00:00,North
O007433,C01518,Books,198.29,4,793.16,Card,2023-02-27 13:00:00,South
O007434,C00673,Sports,178.6,4,714.4,Card,2024-08-11 15:00:00,West
O007435,C01270,Electronics,218.64,3,655.92,Card,2023-03-15 03:00:00,South
O007436,C00542,Clothing,372.82,3,1118.46,Card,2024-03-31 21:00:00,East
O007437,C01587,Home,253.21,3,759.63,Card,2024-08-25 01:00:00,South
O007438,C00856,Home,407.96,4,1631.84,Card,2023-06-02 23:00:00,East
O007439,C01611,Sports,373.88,5,1869.4,Card,2024-10-15 13:00:00,West
O007440,C00896,Home,15.14,2,30.28,Card,2024-07-21 00:00:00,South
O007441,C01462,Home,316.97,2,633.94,Card,2023-05-02 07:00:00,West
O007442,C00277,Books,221.1,1,221.1,UPI,2023-09-03 13:00:00,North
O007443,C00551,Sports,231.03,4,924.12,UPI,2023-03-01 02:00:00,West
O007444,C01636,Home,410.09,4,1640.36,Card,2023-07-06 18:00:00,North
O007445,C00110,Electronics,276.07,3,828.21,Card,2023-07-30 23:00:00,South
O007446,C00384,Home,443.38,1,443.38,Card,2023-03-26 14:00:00,West
O007447,C01856,Beauty,357.84,1,357.84,Card,2024-12-24 10:00:00,East
O007448,C00760,Clothing,278.66,4,1114.64,Card,2024-12-15 09:00:00,East
O007449,C01214,Home,378.5,3,1135.5,Card,2023-09-04 02:00:00,East
O007450,C01513,Home,23.98,2,47.96,Card,2024-10-13 00:00:00,North
O007451,C00693,Electronics,18.41,3,55.23,Wallet,2024-11-19 06:00:00,North
O007452,C01449,Sports,46.26,2,92.52,Card,2023-04-20 04:00:00,North
O007453,C00404,Electronics,221.59,4,886.36,Cash,2023-04-18 05:00:00,North
O007454,C01358,Beauty,121.55,3,364.65,Wallet,2024-07-25 13:00:00,West
O007455,C01232,Books,492.21,1,492.21,Wallet,2023-10-02 11:00:00,West
O007456,C00021,Electronics,273.43,5,1367.15,Wallet,2024-10-03 14:00:00,South
O007457,C00677,Electronics,332.9,1,332.9,Card,2023-09-22 08:00:00,West
O007458,C00610,Sports,143.02,2,286.04,Card,2024-04-21 20:00:00,North
O007459,C01231,Clothing,164.29,4,657.16,Card,2024-11-29 12:00:00,North
O007460,C00007,Electronics,171.05,3,513.15,Card,2024-02-22 00:00:00,East
O007461,C00701,Sports,350.87,4,1403.48,Card,2024-07-15 21:00:00,South
O007462,C01710,Clothing,239.48,4,957.92,Wallet,2024-04-27 14:00:00,North
O007463,C01808,Electronics,261.25,2,522.5,Card,2024-11-19 13:00:00,East
O007464,C00528,Books,298.04,4,1192.16,Card,2023-07-12 15:00:00,West
O007465,C00601,Beauty,385.56,3,1156.68,UPI,2023-08-08 11:00:00,East
O007466,C01676,Home,49.73,1,49.73,Card,2024-07-24 18:00:00,North
O007467,C00656,Books,389.55,4,1558.2,Card,2023-09-24 19:00:00,South
O007468,C00165,Electronics,283.8,3,851.4,Card,2024-07-06 00:00:00,East
O007469,C00848,Clothing,336.2,3,1008.6,Wallet,2023-03-27 15:00:00,East
O007470,C00495,Electronics,167.14,2,334.28,UPI,2023-05-21 15:00:00,West
O007471,C00589,Home,207.65,4,830.6,UPI,2024-08-30 22:00:00,West
O007472,C00428,Beauty,119.43,2,238.86,Card,2023-05-21 14:00:00,West
